dataset,domain,trial_id,cohort_id,tau,ulsif_certified,kliep_certified,disagree,decision_type,ulsif_lb,kliep_lb,ulsif_neff,kliep_neff,mean_neff,neff_ratio,boundary_dist,neff_bin,dist_bin
bbbp,molecular,15,3,0.5,True,True,False,both_certify,0.6993160930118396,0.6878494759334997,270.3140277057155,270.43296780486565,270.3734977552906,1.0004400071285966,0.18784947593349965,100-300,0.10 to 0.20
bbbp,molecular,15,3,0.6,True,True,False,both_certify,0.6993160930118396,0.6878494759334997,270.3140277057155,270.43296780486565,270.3734977552906,1.0004400071285966,0.08784947593349968,100-300,0.05 to 0.10
bbbp,molecular,15,4,0.5,True,True,False,both_certify,0.7379212389219186,0.7187855655463831,312.70596431530623,311.3712246872722,312.03859450128925,1.0042866505386763,0.21878556554638307,300+,>0.20
bbbp,molecular,15,4,0.6,True,True,False,both_certify,0.7379212389219186,0.7187855655463831,312.70596431530623,311.3712246872722,312.03859450128925,1.0042866505386763,0.11878556554638309,300+,0.10 to 0.20
bbbp,molecular,16,0,0.5,True,True,False,both_certify,0.7141807350122844,0.6801671056196578,265.7981795911823,265.2974314765872,265.54780553388474,1.0018874970323235,0.18016710561965776,100-300,0.10 to 0.20
bbbp,molecular,16,0,0.6,True,True,False,both_certify,0.7141807350122844,0.6801671056196578,265.7981795911823,265.2974314765872,265.54780553388474,1.0018874970323235,0.08016710561965779,100-300,0.05 to 0.10
bbbp,molecular,16,1,0.5,True,True,False,both_certify,0.6553339913797078,0.6209216406230517,230.4848774891601,233.67308354727908,232.0789805182196,1.0138326040860053,0.12092164062305166,100-300,0.10 to 0.20
bbbp,molecular,16,1,0.6,True,False,True,ulsif_only,0.6553339913797078,0.6209216406230517,230.4848774891601,233.67308354727908,232.0789805182196,1.0138326040860053,0.05533399137970785,100-300,0.05 to 0.10
bbbp,molecular,16,2,0.5,True,True,False,both_certify,0.6871514440243769,0.6623151546158116,216.7258422100793,217.2506309401705,216.98823657512492,1.0024214404924656,0.16231515461581159,100-300,0.10 to 0.20
bbbp,molecular,16,2,0.6,True,True,False,both_certify,0.6871514440243769,0.6623151546158116,216.7258422100793,217.2506309401705,216.98823657512492,1.0024214404924656,0.06231515461581161,100-300,0.05 to 0.10
bbbp,molecular,16,3,0.5,True,True,False,both_certify,0.670902943373296,0.6516001951778503,298.6877738724051,298.4847132914653,298.5862435819352,1.0006803047924988,0.15160019517785028,100-300,0.10 to 0.20
bbbp,molecular,16,3,0.6,True,True,False,both_certify,0.670902943373296,0.6516001951778503,298.6877738724051,298.4847132914653,298.5862435819352,1.0006803047924988,0.051600195177850305,100-300,0.05 to 0.10
bbbp,molecular,16,4,0.5,True,True,False,both_certify,0.7211963211780219,0.6916968542992689,293.2341484466363,289.6504893066132,291.44231887662477,1.0123723565894949,0.19169685429926886,100-300,0.10 to 0.20
bbbp,molecular,16,4,0.6,True,True,False,both_certify,0.7211963211780219,0.6916968542992689,293.2341484466363,289.6504893066132,291.44231887662477,1.0123723565894949,0.09169685429926888,100-300,0.05 to 0.10
bbbp,molecular,17,0,0.5,True,True,False,both_certify,0.7189513041479114,0.6972837616007374,269.46817514021143,267.0238594941008,268.2460173171561,1.009153922240288,0.19728376160073735,100-300,0.10 to 0.20
bbbp,molecular,17,0,0.6,True,True,False,both_certify,0.7189513041479114,0.6972837616007374,269.46817514021143,267.0238594941008,268.2460173171561,1.009153922240288,0.09728376160073737,100-300,0.05 to 0.10
bbbp,molecular,17,1,0.5,True,True,False,both_certify,0.5963004653988003,0.5822659545069439,227.7298230688068,226.68594392631323,227.20788349756003,1.0046049575214637,0.08226595450694385,100-300,0.05 to 0.10
bbbp,molecular,17,2,0.5,True,True,False,both_certify,0.700194078522743,0.6785881000541251,227.38651114826365,227.24990852288025,227.31820983557196,1.0006011119048246,0.17858810005412507,100-300,0.10 to 0.20
bbbp,molecular,17,2,0.6,True,True,False,both_certify,0.700194078522743,0.6785881000541251,227.38651114826365,227.24990852288025,227.31820983557196,1.0006011119048246,0.07858810005412509,100-300,0.05 to 0.10
bbbp,molecular,17,3,0.5,True,True,False,both_certify,0.5907612455224052,0.5755279003448035,268.705225197431,266.5627960842435,267.63401064083723,1.0080372397973738,0.0755279003448035,100-300,0.05 to 0.10
bbbp,molecular,17,4,0.5,True,True,False,both_certify,0.7160626789357061,0.6940291372714013,311.15262595664854,302.55125723287694,306.8519415947627,1.0284294595317152,0.19402913727140125,300+,0.10 to 0.20
bbbp,molecular,17,4,0.6,True,True,False,both_certify,0.7160626789357061,0.6940291372714013,311.15262595664854,302.55125723287694,306.8519415947627,1.0284294595317152,0.09402913727140128,300+,0.05 to 0.10
bbbp,molecular,18,0,0.5,True,True,False,both_certify,0.7711904179987376,0.7441699665757544,291.68081437096623,292.9539442613544,292.3173793161603,1.0043648050460015,0.2441699665757544,100-300,>0.20
bbbp,molecular,18,0,0.6,True,True,False,both_certify,0.7711904179987376,0.7441699665757544,291.68081437096623,292.9539442613544,292.3173793161603,1.0043648050460015,0.14416996657575443,100-300,0.10 to 0.20
bbbp,molecular,18,0,0.7,True,True,False,both_certify,0.7711904179987376,0.7441699665757544,291.68081437096623,292.9539442613544,292.3173793161603,1.0043648050460015,0.04416996657575445,100-300,0 to 0.05
bbbp,molecular,18,1,0.5,True,True,False,both_certify,0.6231127976221894,0.6056339095029705,204.3109874698562,205.11974825878835,204.71536786432227,1.0039584791740652,0.10563390950297047,100-300,0.10 to 0.20
bbbp,molecular,18,2,0.5,True,True,False,both_certify,0.6608261191513245,0.6301824726371834,221.07967656116867,222.16589073892143,221.62278365004505,1.0049132249270873,0.1301824726371834,100-300,0.10 to 0.20
bbbp,molecular,18,2,0.6,True,False,True,ulsif_only,0.6608261191513245,0.6301824726371834,221.07967656116867,222.16589073892143,221.62278365004505,1.0049132249270873,0.06082611915132452,100-300,0.05 to 0.10
bbbp,molecular,18,3,0.5,True,True,False,both_certify,0.6067575521253062,0.5886828337096276,269.4183488623936,269.71321630300673,269.5657825827002,1.0010944593857776,0.0886828337096276,100-300,0.05 to 0.10
bbbp,molecular,18,4,0.5,True,True,False,both_certify,0.6971001996238605,0.6611523905056899,308.53884000109235,308.04202169037984,308.29043084573607,1.0016128264188964,0.16115239050568986,300+,0.10 to 0.20
bbbp,molecular,18,4,0.6,True,True,False,both_certify,0.6971001996238605,0.6611523905056899,308.53884000109235,308.04202169037984,308.29043084573607,1.0016128264188964,0.06115239050568988,300+,0.05 to 0.10
bbbp,molecular,19,0,0.5,True,True,False,both_certify,0.7656356616789121,0.7471168079647368,292.4349135535447,295.1271150523877,293.7810143029662,1.009206156221665,0.24711680796473678,100-300,>0.20
bbbp,molecular,19,0,0.6,True,True,False,both_certify,0.7656356616789121,0.7471168079647368,292.4349135535447,295.1271150523877,293.7810143029662,1.009206156221665,0.1471168079647368,100-300,0.10 to 0.20
bbbp,molecular,19,0,0.7,True,True,False,both_certify,0.7656356616789121,0.7471168079647368,292.4349135535447,295.1271150523877,293.7810143029662,1.009206156221665,0.04711680796473683,100-300,0 to 0.05
bbbp,molecular,19,1,0.5,True,True,False,both_certify,0.6144571287989984,0.5988074473036531,208.50035869203631,209.1340756533749,208.81721717270563,1.0030394046576898,0.0988074473036531,100-300,0.05 to 0.10
bbbp,molecular,19,2,0.5,True,True,False,both_certify,0.7187121997426186,0.7099704462342642,212.4650694944847,213.4634346456477,212.9642520700662,1.004698961356511,0.2099704462342642,100-300,>0.20
bbbp,molecular,19,2,0.6,True,True,False,both_certify,0.7187121997426186,0.7099704462342642,212.4650694944847,213.4634346456477,212.9642520700662,1.004698961356511,0.10997044623426422,100-300,0.10 to 0.20
bbbp,molecular,19,3,0.5,True,True,False,both_certify,0.67894866506538,0.6679702516525772,321.1222674088481,321.7189747749435,321.4206210918958,1.001858193674672,0.16797025165257717,300+,0.10 to 0.20
bbbp,molecular,19,3,0.6,True,True,False,both_certify,0.67894866506538,0.6679702516525772,321.1222674088481,321.7189747749435,321.4206210918958,1.001858193674672,0.0679702516525772,300+,0.05 to 0.10
bbbp,molecular,19,4,0.5,True,True,False,both_certify,0.6938275692791123,0.6641605055632642,283.55887387846525,281.28969741364847,282.4242856460569,1.0080670443520718,0.16416050556326423,100-300,0.10 to 0.20
bbbp,molecular,19,4,0.6,True,True,False,both_certify,0.6938275692791123,0.6641605055632642,283.55887387846525,281.28969741364847,282.4242856460569,1.0080670443520718,0.06416050556326425,100-300,0.05 to 0.10
bbbp,molecular,20,0,0.5,True,True,False,both_certify,0.7545644651307054,0.7249387904835354,290.3809050206532,291.09528350899313,290.7380942648232,1.0024601427848334,0.22493879048353538,100-300,>0.20
bbbp,molecular,20,0,0.6,True,True,False,both_certify,0.7545644651307054,0.7249387904835354,290.3809050206532,291.09528350899313,290.7380942648232,1.0024601427848334,0.1249387904835354,100-300,0.10 to 0.20
bbbp,molecular,20,0,0.7,True,False,True,ulsif_only,0.7545644651307054,0.7249387904835354,290.3809050206532,291.09528350899313,290.7380942648232,1.0024601427848334,0.05456446513070545,100-300,0.05 to 0.10
bbbp,molecular,20,1,0.5,True,True,False,both_certify,0.6660290241644212,0.6347333013780171,242.17756223227423,241.2498974486745,241.71372984047434,1.003845244260869,0.1347333013780171,100-300,0.10 to 0.20
bbbp,molecular,20,1,0.6,True,False,True,ulsif_only,0.6660290241644212,0.6347333013780171,242.17756223227423,241.2498974486745,241.71372984047434,1.003845244260869,0.06602902416442125,100-300,0.05 to 0.10
bbbp,molecular,20,2,0.5,True,True,False,both_certify,0.6669884096530057,0.643423542728965,203.25687300090613,204.2534661855676,203.75516959323687,1.0049031216998847,0.14342354272896496,100-300,0.10 to 0.20
bbbp,molecular,20,2,0.6,True,False,True,ulsif_only,0.6669884096530057,0.643423542728965,203.25687300090613,204.2534661855676,203.75516959323687,1.0049031216998847,0.06698840965300568,100-300,0.05 to 0.10
bbbp,molecular,20,3,0.5,True,True,False,both_certify,0.6857642685050669,0.6571227755426329,283.99236406451644,281.854168773242,282.9232664188792,1.0075861758603069,0.15712277554263288,100-300,0.10 to 0.20
bbbp,molecular,20,3,0.6,True,True,False,both_certify,0.6857642685050669,0.6571227755426329,283.99236406451644,281.854168773242,282.9232664188792,1.0075861758603069,0.0571227755426329,100-300,0.05 to 0.10
bbbp,molecular,20,4,0.5,True,True,False,both_certify,0.6997716400853314,0.6652351451134784,293.15874500189324,289.3965482590496,291.2776466304714,1.013000143800872,0.16523514511347837,100-300,0.10 to 0.20
bbbp,molecular,20,4,0.6,True,True,False,both_certify,0.6997716400853314,0.6652351451134784,293.15874500189324,289.3965482590496,291.2776466304714,1.013000143800872,0.06523514511347839,100-300,0.05 to 0.10
bbbp,molecular,21,0,0.5,True,True,False,both_certify,0.677685797248365,0.6596257507323934,277.68005303078525,277.12848252361744,277.4042677772013,1.0019903060924849,0.15962575073239338,100-300,0.10 to 0.20
bbbp,molecular,21,0,0.6,True,True,False,both_certify,0.677685797248365,0.6596257507323934,277.68005303078525,277.12848252361744,277.4042677772013,1.0019903060924849,0.0596257507323934,100-300,0.05 to 0.10
bbbp,molecular,21,1,0.5,True,True,False,both_certify,0.6005567257348785,0.5868431335134243,234.2269344705253,233.0378972003424,233.63241583543385,1.0051023343604955,0.08684313351342432,100-300,0.05 to 0.10
bbbp,molecular,21,2,0.5,True,True,False,both_certify,0.7226542407871436,0.6974613721971076,205.3313840286352,203.06534626268288,204.19836514565904,1.0111591554524573,0.19746137219710758,100-300,0.10 to 0.20
bbbp,molecular,21,2,0.6,True,True,False,both_certify,0.7226542407871436,0.6974613721971076,205.3313840286352,203.06534626268288,204.19836514565904,1.0111591554524573,0.0974613721971076,100-300,0.05 to 0.10
bbbp,molecular,21,3,0.5,True,True,False,both_certify,0.692979692864174,0.6723801365664777,278.69817411007324,275.8269058550419,277.26253998255754,1.0104096743069013,0.17238013656647766,100-300,0.10 to 0.20
bbbp,molecular,21,3,0.6,True,True,False,both_certify,0.692979692864174,0.6723801365664777,278.69817411007324,275.8269058550419,277.26253998255754,1.0104096743069013,0.07238013656647768,100-300,0.05 to 0.10
bbbp,molecular,21,4,0.5,True,True,False,both_certify,0.6900098218459295,0.6667122139146051,304.9358385984425,302.0024952327359,303.4691669155892,1.0097129772502245,0.1667122139146051,300+,0.10 to 0.20
bbbp,molecular,21,4,0.6,True,True,False,both_certify,0.6900098218459295,0.6667122139146051,304.9358385984425,302.0024952327359,303.4691669155892,1.0097129772502245,0.06671221391460513,300+,0.05 to 0.10
bbbp,molecular,22,0,0.5,True,True,False,both_certify,0.7476461331212737,0.7152391176331461,281.3094909445226,281.7849374090942,281.54721417680844,1.0016901188188683,0.21523911763314607,100-300,>0.20
bbbp,molecular,22,0,0.6,True,True,False,both_certify,0.7476461331212737,0.7152391176331461,281.3094909445226,281.7849374090942,281.54721417680844,1.0016901188188683,0.1152391176331461,100-300,0.10 to 0.20
bbbp,molecular,22,0,0.7,True,False,True,ulsif_only,0.7476461331212737,0.7152391176331461,281.3094909445226,281.7849374090942,281.54721417680844,1.0016901188188683,0.04764613312127375,100-300,0 to 0.05
bbbp,molecular,22,1,0.5,True,True,False,both_certify,0.6626745413495992,0.6261083395385854,246.0396021357176,242.67437802631008,244.35699008101383,1.0138672411021599,0.12610833953858536,100-300,0.10 to 0.20
bbbp,molecular,22,1,0.6,True,False,True,ulsif_only,0.6626745413495992,0.6261083395385854,246.0396021357176,242.67437802631008,244.35699008101383,1.0138672411021599,0.06267454134959927,100-300,0.05 to 0.10
bbbp,molecular,22,2,0.5,True,True,False,both_certify,0.7317533290710219,0.6981802631364835,189.55236411966777,188.0946685722267,188.82351634594724,1.0077497972616982,0.19818026313648351,100-300,0.10 to 0.20
bbbp,molecular,22,2,0.6,True,True,False,both_certify,0.7317533290710219,0.6981802631364835,189.55236411966777,188.0946685722267,188.82351634594724,1.0077497972616982,0.09818026313648354,100-300,0.05 to 0.10
bbbp,molecular,22,3,0.5,True,True,False,both_certify,0.6960704253723113,0.6733674829510827,271.30004050383855,266.599119635944,268.9495800698913,1.0176329196972365,0.17336748295108273,100-300,0.10 to 0.20
bbbp,molecular,22,3,0.6,True,True,False,both_certify,0.6960704253723113,0.6733674829510827,271.30004050383855,266.599119635944,268.9495800698913,1.0176329196972365,0.07336748295108275,100-300,0.05 to 0.10
bbbp,molecular,22,4,0.5,True,True,False,both_certify,0.7104843910257443,0.6496030124622242,295.4861742487031,283.50674520111465,289.49645972490885,1.0422544763056358,0.14960301246222418,100-300,0.10 to 0.20
bbbp,molecular,22,4,0.6,True,True,False,both_certify,0.7104843910257443,0.6496030124622242,295.4861742487031,283.50674520111465,289.49645972490885,1.0422544763056358,0.049603012462224205,100-300,0 to 0.05
bbbp,molecular,23,0,0.5,True,True,False,both_certify,0.7756951089736601,0.7470701100888943,308.8926585788331,309.1736933895531,309.0331759841931,1.000909813823394,0.24707011008889435,300+,>0.20
bbbp,molecular,23,0,0.6,True,True,False,both_certify,0.7756951089736601,0.7470701100888943,308.8926585788331,309.1736933895531,309.0331759841931,1.000909813823394,0.14707011008889437,300+,0.10 to 0.20
bbbp,molecular,23,0,0.7,True,True,False,both_certify,0.7756951089736601,0.7470701100888943,308.8926585788331,309.1736933895531,309.0331759841931,1.000909813823394,0.04707011008889439,300+,0 to 0.05
bbbp,molecular,23,1,0.5,True,True,False,both_certify,0.6112780395116744,0.5888043242028972,224.9710419216085,225.7193577569742,225.34519983929135,1.003326276257486,0.08880432420289719,100-300,0.05 to 0.10
bbbp,molecular,23,2,0.5,True,True,False,both_certify,0.7021607176202697,0.6862637590795712,212.9309380282887,214.29553327606365,213.61323565217617,1.006408628358147,0.18626375907957116,100-300,0.10 to 0.20
bbbp,molecular,23,2,0.6,True,True,False,both_certify,0.7021607176202697,0.6862637590795712,212.9309380282887,214.29553327606365,213.61323565217617,1.006408628358147,0.08626375907957118,100-300,0.05 to 0.10
bbbp,molecular,23,3,0.5,True,True,False,both_certify,0.6789565703614121,0.6532415690948641,276.9620334975992,276.5343147219036,276.7481741097514,1.001546711395024,0.15324156909486408,100-300,0.10 to 0.20
bbbp,molecular,23,3,0.6,True,True,False,both_certify,0.6789565703614121,0.6532415690948641,276.9620334975992,276.5343147219036,276.7481741097514,1.001546711395024,0.053241569094864105,100-300,0.05 to 0.10
bbbp,molecular,23,4,0.5,True,True,False,both_certify,0.7559776155716202,0.7291457631515532,295.65513169239955,291.16089534835794,293.40801352037874,1.0154355767407037,0.22914576315155322,100-300,>0.20
bbbp,molecular,23,4,0.6,True,True,False,both_certify,0.7559776155716202,0.7291457631515532,295.65513169239955,291.16089534835794,293.40801352037874,1.0154355767407037,0.12914576315155324,100-300,0.10 to 0.20
bbbp,molecular,23,4,0.7,True,False,True,ulsif_only,0.7559776155716202,0.7291457631515532,295.65513169239955,291.16089534835794,293.40801352037874,1.0154355767407037,0.05597761557162029,100-300,0.05 to 0.10
bbbp,molecular,24,0,0.5,True,True,False,both_certify,0.7487443691025217,0.7105777967582462,273.4359768255963,273.51483660970564,273.47540671765097,1.000288403102711,0.21057779675824617,100-300,>0.20
bbbp,molecular,24,0,0.6,True,True,False,both_certify,0.7487443691025217,0.7105777967582462,273.4359768255963,273.51483660970564,273.47540671765097,1.000288403102711,0.1105777967582462,100-300,0.10 to 0.20
bbbp,molecular,24,0,0.7,True,False,True,ulsif_only,0.7487443691025217,0.7105777967582462,273.4359768255963,273.51483660970564,273.47540671765097,1.000288403102711,0.04874436910252178,100-300,0 to 0.05
bbbp,molecular,24,1,0.5,True,True,False,both_certify,0.6588836312968372,0.6255004693328063,226.29084798210712,222.8876696835186,224.58925883281285,1.0152685803724395,0.12550046933280634,100-300,0.10 to 0.20
bbbp,molecular,24,1,0.6,True,False,True,ulsif_only,0.6588836312968372,0.6255004693328063,226.29084798210712,222.8876696835186,224.58925883281285,1.0152685803724395,0.05888363129683727,100-300,0.05 to 0.10
bbbp,molecular,24,2,0.5,True,True,False,both_certify,0.6967820083875216,0.6632094139692253,202.73765006348177,201.7374573799274,202.2375537217046,1.0049578927807676,0.16320941396922528,100-300,0.10 to 0.20
bbbp,molecular,24,2,0.6,True,True,False,both_certify,0.6967820083875216,0.6632094139692253,202.73765006348177,201.7374573799274,202.2375537217046,1.0049578927807676,0.0632094139692253,100-300,0.05 to 0.10
bbbp,molecular,24,3,0.5,True,True,False,both_certify,0.6639772009346537,0.6265557743469702,282.54501575143127,278.1908903194021,280.3679530354167,1.0156515744531749,0.12655577434697018,100-300,0.10 to 0.20
bbbp,molecular,24,3,0.6,True,False,True,ulsif_only,0.6639772009346537,0.6265557743469702,282.54501575143127,278.1908903194021,280.3679530354167,1.0156515744531749,0.06397720093465376,100-300,0.05 to 0.10
bbbp,molecular,24,4,0.5,True,True,False,both_certify,0.6979171385594446,0.6547700535081623,313.6834865078816,306.740719133984,310.2121028209328,1.022633993274512,0.1547700535081623,300+,0.10 to 0.20
bbbp,molecular,24,4,0.6,True,True,False,both_certify,0.6979171385594446,0.6547700535081623,313.6834865078816,306.740719133984,310.2121028209328,1.022633993274512,0.05477005350816233,300+,0.05 to 0.10
bbbp,molecular,25,0,0.5,True,True,False,both_certify,0.7583409891139363,0.7108453475961404,279.05265152836046,276.7954776772484,277.92406460280444,1.0081546630387652,0.21084534759614038,100-300,>0.20
bbbp,molecular,25,0,0.6,True,True,False,both_certify,0.7583409891139363,0.7108453475961404,279.05265152836046,276.7954776772484,277.92406460280444,1.0081546630387652,0.1108453475961404,100-300,0.10 to 0.20
bbbp,molecular,25,0,0.7,True,False,True,ulsif_only,0.7583409891139363,0.7108453475961404,279.05265152836046,276.7954776772484,277.92406460280444,1.0081546630387652,0.05834098911393637,100-300,0.05 to 0.10
bbbp,molecular,25,1,0.5,True,False,True,ulsif_only,0.5961365504839422,0.5351717649379671,219.2231355774951,214.2450455838189,216.73409058065698,1.0232354964387198,0.0961365504839422,100-300,0.05 to 0.10
bbbp,molecular,25,2,0.5,True,True,False,both_certify,0.6648341031228088,0.5930559693256865,193.3980143239072,190.27915187860512,191.83858310125618,1.016390983533981,0.0930559693256865,100-300,0.05 to 0.10
bbbp,molecular,25,2,0.6,True,False,True,ulsif_only,0.6648341031228088,0.5930559693256865,193.3980143239072,190.27915187860512,191.83858310125618,1.016390983533981,0.0648341031228088,100-300,0.05 to 0.10
bbbp,molecular,25,3,0.5,True,True,False,both_certify,0.6799902479438781,0.6511044375138969,285.9709984868706,279.86656712661016,282.9187828067404,1.0218119349622024,0.1511044375138969,100-300,0.10 to 0.20
bbbp,molecular,25,3,0.6,True,True,False,both_certify,0.6799902479438781,0.6511044375138969,285.9709984868706,279.86656712661016,282.9187828067404,1.0218119349622024,0.05110443751389693,100-300,0.05 to 0.10
bbbp,molecular,25,4,0.5,True,True,False,both_certify,0.7352449998341266,0.6546370304967885,319.85369994399616,294.5271470102438,307.19042347712,1.085990555338763,0.15463703049678845,300+,0.10 to 0.20
bbbp,molecular,25,4,0.6,True,True,False,both_certify,0.7352449998341266,0.6546370304967885,319.85369994399616,294.5271470102438,307.19042347712,1.085990555338763,0.054637030496788475,300+,0.05 to 0.10
bbbp,molecular,26,0,0.5,True,True,False,both_certify,0.7756479455549897,0.7310029726484153,281.8698564241487,282.4863535840518,282.17810500410025,1.0021871695247024,0.2310029726484153,100-300,>0.20
bbbp,molecular,26,0,0.6,True,True,False,both_certify,0.7756479455549897,0.7310029726484153,281.8698564241487,282.4863535840518,282.17810500410025,1.0021871695247024,0.13100297264841532,100-300,0.10 to 0.20
bbbp,molecular,26,0,0.7,True,False,True,ulsif_only,0.7756479455549897,0.7310029726484153,281.8698564241487,282.4863535840518,282.17810500410025,1.0021871695247024,0.07564794555498977,100-300,0.05 to 0.10
bbbp,molecular,26,1,0.5,True,True,False,both_certify,0.6435704355710323,0.6191275665797419,222.7598948437771,222.77730249776067,222.76859867076888,1.000078145368114,0.11912756657974188,100-300,0.10 to 0.20
bbbp,molecular,26,2,0.5,True,True,False,both_certify,0.7262121523263343,0.701268980073614,199.4031231306612,200.6379443269568,200.02053372880903,1.0061925870413095,0.20126898007361405,100-300,>0.20
bbbp,molecular,26,2,0.6,True,True,False,both_certify,0.7262121523263343,0.701268980073614,199.4031231306612,200.6379443269568,200.02053372880903,1.0061925870413095,0.10126898007361407,100-300,0.10 to 0.20
bbbp,molecular,26,3,0.5,True,True,False,both_certify,0.687904094947575,0.6633330420251737,272.5937481232084,270.88576427682057,271.7397562000145,1.006305181266899,0.16333304202517374,100-300,0.10 to 0.20
bbbp,molecular,26,3,0.6,True,True,False,both_certify,0.687904094947575,0.6633330420251737,272.5937481232084,270.88576427682057,271.7397562000145,1.006305181266899,0.06333304202517376,100-300,0.05 to 0.10
bbbp,molecular,26,4,0.5,True,True,False,both_certify,0.6817424429270634,0.6137794477305394,317.78664918230123,306.8859556488189,312.33630241556006,1.0355203401551436,0.11377944773053938,300+,0.10 to 0.20
bbbp,molecular,26,4,0.6,True,False,True,ulsif_only,0.6817424429270634,0.6137794477305394,317.78664918230123,306.8859556488189,312.33630241556006,1.0355203401551436,0.08174244292706345,300+,0.05 to 0.10
bbbp,molecular,27,0,0.5,True,True,False,both_certify,0.7701049783772969,0.7388866555487716,276.6117790244384,278.36610336959245,277.48894119701544,1.0063421895891103,0.23888665554877164,100-300,>0.20
bbbp,molecular,27,0,0.6,True,True,False,both_certify,0.7701049783772969,0.7388866555487716,276.6117790244384,278.36610336959245,277.48894119701544,1.0063421895891103,0.13888665554877166,100-300,0.10 to 0.20
bbbp,molecular,27,0,0.7,True,False,True,ulsif_only,0.7701049783772969,0.7388866555487716,276.6117790244384,278.36610336959245,277.48894119701544,1.0063421895891103,0.0701049783772969,100-300,0.05 to 0.10
bbbp,molecular,27,1,0.5,True,True,False,both_certify,0.6097674395807093,0.5783856013244629,250.23903189606767,250.7483462287842,250.49368906242591,1.0020353113135765,0.07838560132446293,100-300,0.05 to 0.10
bbbp,molecular,27,2,0.5,True,True,False,both_certify,0.6571295212266185,0.6375976877730101,192.35323077481752,194.4209230072052,193.38707689101136,1.010749454137364,0.13759768777301007,100-300,0.10 to 0.20
bbbp,molecular,27,3,0.5,True,True,False,both_certify,0.6688197015256534,0.6524512922916946,281.36148310585907,280.5909421770165,280.97621264143777,1.0027461361470338,0.15245129229169463,100-300,0.10 to 0.20
bbbp,molecular,27,3,0.6,True,True,False,both_certify,0.6688197015256534,0.6524512922916946,281.36148310585907,280.5909421770165,280.97621264143777,1.0027461361470338,0.05245129229169465,100-300,0.05 to 0.10
bbbp,molecular,27,4,0.5,True,True,False,both_certify,0.7300383214671514,0.6915163674417344,314.8961311270544,310.15355625838134,312.52484369271787,1.0152910542954474,0.1915163674417344,300+,0.10 to 0.20
bbbp,molecular,27,4,0.6,True,True,False,both_certify,0.7300383214671514,0.6915163674417344,314.8961311270544,310.15355625838134,312.52484369271787,1.0152910542954474,0.09151636744173441,300+,0.05 to 0.10
bbbp,molecular,28,0,0.5,True,True,False,both_certify,0.7450980839912155,0.7125042722185162,286.71800311568006,285.65457049298857,286.1862868043343,1.003722792255192,0.2125042722185162,100-300,>0.20
bbbp,molecular,28,0,0.6,True,True,False,both_certify,0.7450980839912155,0.7125042722185162,286.71800311568006,285.65457049298857,286.1862868043343,1.003722792255192,0.11250427221851622,100-300,0.10 to 0.20
bbbp,molecular,28,0,0.7,True,False,True,ulsif_only,0.7450980839912155,0.7125042722185162,286.71800311568006,285.65457049298857,286.1862868043343,1.003722792255192,0.04509808399121551,100-300,0 to 0.05
bbbp,molecular,28,1,0.5,True,True,False,both_certify,0.6277832303451383,0.5891846292468262,222.07016960805035,217.4485187458269,219.7593441769386,1.0212540002060242,0.08918462924682624,100-300,0.05 to 0.10
bbbp,molecular,28,2,0.5,True,True,False,both_certify,0.683452490271325,0.6682804867823292,211.24932775927343,210.35396641581872,210.8016470875461,1.004256450965535,0.1682804867823292,100-300,0.10 to 0.20
bbbp,molecular,28,2,0.6,True,True,False,both_certify,0.683452490271325,0.6682804867823292,211.24932775927343,210.35396641581872,210.8016470875461,1.004256450965535,0.06828048678232923,100-300,0.05 to 0.10
bbbp,molecular,28,3,0.5,True,True,False,both_certify,0.641144421544561,0.6292063562711474,299.2997027176214,297.52916316750964,298.41443294256555,1.0059508101029913,0.1292063562711474,100-300,0.10 to 0.20
bbbp,molecular,28,4,0.5,True,True,False,both_certify,0.7233259066110413,0.6889861743920265,296.45953492017395,289.56095113875904,293.0102430294665,1.0238242889943716,0.18898617439202647,100-300,0.10 to 0.20
bbbp,molecular,28,4,0.6,True,True,False,both_certify,0.7233259066110413,0.6889861743920265,296.45953492017395,289.56095113875904,293.0102430294665,1.0238242889943716,0.0889861743920265,100-300,0.05 to 0.10
bbbp,molecular,29,0,0.5,True,True,False,both_certify,0.7401836665896026,0.7177656735356224,262.2715222101717,265.312342781359,263.79193249576537,1.0115941698342321,0.21776567353562237,100-300,>0.20
bbbp,molecular,29,0,0.6,True,True,False,both_certify,0.7401836665896026,0.7177656735356224,262.2715222101717,265.312342781359,263.79193249576537,1.0115941698342321,0.1177656735356224,100-300,0.10 to 0.20
bbbp,molecular,29,1,0.5,True,True,False,both_certify,0.6222237413265423,0.59808655250833,222.4467978210744,225.2903303131442,223.8685640671093,1.0127829778622257,0.09808655250832998,100-300,0.05 to 0.10
bbbp,molecular,29,2,0.5,True,True,False,both_certify,0.7335161313333672,0.7122254754405866,198.826748453794,201.3387387892318,200.08274362151292,1.0126340663666868,0.21222547544058656,100-300,>0.20
bbbp,molecular,29,2,0.6,True,True,False,both_certify,0.7335161313333672,0.7122254754405866,198.826748453794,201.3387387892318,200.08274362151292,1.0126340663666868,0.11222547544058659,100-300,0.10 to 0.20
